time,x,y,z
6011,20.198,1.551,-22.505
6021,8.349,0.196,-41.582
6032,23.142,-3.131,24.272
6047,6.918,-26.191,3.801
6058,84.792,-10.819,49.792
6068,30.902,-38.921,-2.48
6077,57.399,-23.271,0.953
6087,54.005,-20.241,-20.786
6097,36.489,9.9,-7.2
6112,34.033,-14.429,-17.014
6123,32.486,-11.001,-21.533
6131,14.501,4.577,-9.345
6142,14.673,-6.846,-17.325
6156,8.89,-2.619,-8.186
6166,7.478,2.705,-0.756
6175,8.675,-5.773,2.796
6185,4.936,-6.717,0.407
6196,7.272,0.756,1.709
6211,8.311,-6.975,6.851
6221,0.728,-6.496,-1.757
6232,2.37,-3.322,-1.283
6242,2.293,-4.668,3.739
6253,-10.159,0.574,25.511
6263,-11.26,92.189,21.198
6275,2.418,-32.419,-47.437
6288,-18.589,-28.566,-32.554
6299,-3.145,6.817,-12.662
6310,-9.709,1.714,-4.409
6320,10.532,9.373,11.437
6332,-0.488,0.287,-16.88
6341,-6.568,7.913,-17.32
6351,4.155,-3.246,-11.092
6365,6.602,-4.462,-4.653
6375,1.556,-8.038,-4.921
6391,0.943,11.446,-10.135
6402,0.905,-4.452,-18.024
6411,-0.086,10.776,-16.339
6422,6.401,1.13,-10.853
6435,14.415,3.198,0.287
6447,20.432,11.834,12.753
6457,29.964,0.795,-8.991
6467,15.08,-3.59,-34.713
6478,4.538,5.28,-36.584
6491,50.42,-38.016,3.581
6501,-7.214,-42.099,2.93
6512,93.816,-18.469,0.364
6522,39.768,-19.958,-6.788
6532,64.82,-27.35,2.7
6547,27.407,-26.354,-13.309
6557,40.093,-0.412,-13.165
6568,35.445,-10.795,-8.253
6578,26.67,-6.587,-20.94
6589,21.777,21.485,5.333
6602,9.742,-14.778,-17.138
6610,9.924,3.322,-1.422
6622,8.33,-11.935,1.384
6636,5.845,-5.888,-4.529
6645,7.425,-9.105,4.361
6656,4.414,-9.541,-2.403
6666,5.534,-3.629,3.782
6676,7.526,-8.67,5.797
6687,2.71,-2.839,-1.819
6700,-16.966,-10.939,-24.291
6714,18.431,66.682,49.319
6725,-2.992,15.975,-16.55
6735,-3.978,-35.445,-30.94
6744,-8.708,-3.801,-7.856
6755,-4.95,0.507,-5.548
6766,14.175,10.259,29.853
6781,-0.024,15.87,16.162
6791,-8.904,1.599,-19.456
6801,-17.483,-1.106,-21.667
6812,-4.581,0.22,-4.998
6821,7.535,0.89,4.155
6833,-2.69,3.82,-8.172
6846,-2.293,-4.725,-10.661
6856,-0.191,7.277,-13.266
6870,-8.134,-3.653,-24.161
6878,3.945,3.322,-22.007
6887,8.646,-13.246,-27.0
6901,18.737,14.812,-12.437
6912,23.659,7.009,-0.752
6922,26.11,21.95,-6.003
6953,5.568,-3.461,35.656
6962,4.194,-12.892,51.846
6973,77.698,-10.479,9.292
6983,55.666,-19.211,-14.185
6995,45.379,-32.367,-20.389
7009,37.24,23.75,7.703
7020,29.131,-30.931,-15.97
7029,16.602,-20.643,-16.846
7040,20.135,-1.068,-14.884
7052,5.773,6.927,-6.803
7066,10.077,22.539,13.529
7077,10.12,3.82,9.431
7089,5.697,-9.12,1.422
7100,7.286,0.938,3.174
7115,8.555,-5.199,7.669
7125,6.425,-3.375,-1.36
7135,4.778,-4.658,1.149
7145,4.409,-2.939,1.585
7156,-0.129,-12.849,-4.615
7171,1.838,-3.782,0.124
7181,-27.872,-9.622,-28.499
7192,32.276,21.447,-3.14
7202,1.513,-22.108,-35.68
7213,-10.499,-16.674,-25.54
7228,5.592,5.314,1.336
7238,0.996,-3.844,-3.562
7247,19.278,-17.225,16.775
7258,-0.527,-14.032,-10.159
7269,-4.28,2.178,-11.111
7284,-3.107,6.238,-7.621
7295,5.204,0.804,-4.285
7303,5.481,-3.916,-4.993
7314,7.042,-2.791,-8.852
7323,3.519,0.589,-9.393
7338,4.548,4.165,-5.328
7349,8.023,7.526,-8.641
7359,6.63,-2.786,-5.797
7370,12.916,-5.568,-8.162
7380,6.53,-3.988,-12.576
7393,6.726,-4.639,-12.26
7405,16.396,-4.835,-11.624
7414,11.293,0.402,-6.051
7425,2.868,10.881,-15.315
7439,-2.427,6.922,-36.79
7447,-79.584,141.79,-156.745
7458,153.921,-99.729,-105.162
7469,20.6,81.748,60.55
7483,15.051,-23.003,2.604
7512,14.233,-24.252,-9.129
7526,4.318,-24.315,16.507
7537,5.448,-13.256,5.055
7547,-7.234,-9.402,5.529
7554,-5.946,-21.26,1.312
7564,-6.515,-18.096,1.479
7578,-8.454,-12.543,1.091
7587,-9.622,-4.692,0.522
7596,-9.867,-1.805,0.316
7609,-10.685,-1.302,-1.69
7620,-12.131,2.585,-3.471
7630,-13.184,4.093,-5.328
7641,-15.185,2.212,-6.726
7650,-17.837,1.68,-7.789
7664,-18.694,3.035,-8.416
7675,-17.603,1.829,-8.617
7686,-15.046,0.603,-6.831
7696,-10.776,2.035,-4.864
7706,-6.511,3.552,-3.069
7722,-5.434,4.457,-1.556
7733,-5.405,4.5,-0.354
7742,-6.812,2.58,-0.819
7749,-11.274,-0.723,-5.548
7758,-7.837,-4.213,-5.146
7774,-7.655,-5.395,-6.942
7784,-7.66,-5.951,-6.946
7794,-4.05,-3.624,-8.258
7804,-4.117,-4.433,-4.237
7814,-3.332,-3.72,-4.112
7825,-2.93,-5.912,-4.524
7839,-5.07,-1.087,-4.581
7848,-3.605,0.416,-5.194
7859,-6.683,0.953,-7.597
7873,-8.464,1.111,-9.642
7885,-10.417,-3.437,-13.514
7895,-9.11,-2.456,-12.246
7906,-6.41,-0.656,-11.576
7913,-5.218,-1.087,-12.184
7922,-5.022,-2.25,-10.475
7937,-4.194,0.972,-10.647
7948,-3.27,-0.268,-10.398
7958,-3.543,-1.498,-10.508
7968,-3.212,-2.082,-10.465
7979,-2.226,-4.414,-11.92
7993,-1.307,-4.993,-13.376
8001,-0.823,-5.012,-13.543
8012,0.536,-5.97,-10.733
8023,-0.393,-4.438,-11.777
8038,-1.187,-4.835,-11.197
8047,-0.038,-5.611,-9.747
8058,1.077,-6.559,-10.202
8068,2.159,-5.74,-9.345
8078,3.859,-3.605,-8.574
8092,6.702,-5.41,-7.502
8102,9.153,-8.603,-7.425
8112,10.297,-11.083,-6.942
8123,11.652,-18.302,-6.894
8131,12.792,-20.097,-6.391
8142,11.336,-16.186,-6.037
8157,10.532,-9.536,-6.147
8167,8.799,-5.869,-6.693
8176,7.722,-3.954,-5.424
8186,6.391,-5.635,-4.222
8197,5.668,-5.587,-2.609
8213,4.778,-5.113,-0.838
8222,4.438,-3.672,0.235
8230,4.883,-2.695,1.561
8240,6.755,-1.34,2.911
8253,10.254,-4.682,4.462
8265,11.638,-9.536,7.229
8275,8.675,-4.131,4.562
8285,9.019,-2.212,5.204
8292,9.115,-6.367,5.165
8302,7.736,-5.06,5.252
8317,6.784,-4.337,4.888
8328,6.133,-4.486,5.381
8339,6.606,-4.625,5.553
8348,7.827,-4.175,6.19
8359,8.742,-3.6,7.171
8372,8.502,-3.619,7.272
8383,7.53,-2.762,6.707
8399,5.639,-1.537,6.032
8408,4.443,-0.268,5.419
8419,2.753,0.278,4.663
8431,0.713,-0.043,4.634
8445,1.063,-0.67,5.261
8452,1.91,-1.02,5.74
8462,3.768,-1.187,6.779
8473,4.404,-1.288,7.827
8487,4.409,-0.503,8.196
8497,4.122,-0.077,8.186
8507,3.351,-0.393,7.382
8517,1.963,-1.015,6.501
8526,0.282,-1.637,5.908
8541,-0.235,-2.106,5.323
8552,-0.048,-1.436,5.434
8559,1.197,-1.518,5.611
8569,3.882,-1.374,6.803
8580,5.448,-1.178,8.641
8594,6.113,-1.154,9.622
8605,5.457,-0.493,10.202
8615,4.778,-0.503,9.819
8626,4.112,-1.307,9.211
8636,3.03,-2.082,8.536
8651,2.173,-1.886,7.966
8662,2.154,-1.441,7.779
8671,2.039,-1.048,7.171
8680,2.504,-1.039,7.186
8690,2.513,-0.646,7.664
8706,2.896,-0.56,8.215
8716,3.155,-0.359,8.593
8727,3.557,-0.393,8.957
8736,3.796,-0.263,9.048
8745,3.361,-0.627,9.029
8761,3.193,-1.733,8.612
8770,2.863,-2.351,8.488
8780,2.982,-2.647,8.316
8791,3.227,-2.274,8.627
8801,3.327,-0.819,8.861
8812,3.38,-0.057,8.967
8825,3.021,0.393,8.775
8836,2.815,0.144,8.488
8847,2.82,-0.953,8.162
8856,3.102,-1.431,8.631
8867,3.495,-1.326,9.101
8878,3.787,-1.46,9.216
8888,3.954,-1.771,9.34
8897,3.997,-1.968,9.316
8912,3.844,-1.81,9.196
8922,3.634,-1.695,8.895
8934,3.581,-1.321,8.579
8944,3.365,-1.503,8.406
8955,3.255,-1.81,8.186
8969,2.719,-2.011,8.335
8980,2.446,-1.987,8.56
8989,2.767,-1.69,8.818
9000,3.217,-1.029,9.297
9010,3.768,-0.761,9.522
9021,4.232,-0.46,9.407
9034,3.892,-0.675,9.182
9046,3.342,-0.761,8.756
9056,3.021,-1.537,8.56
9067,3.054,-2.336,8.631
9075,3.327,-2.394,9.048
9090,3.581,-1.589,9.436
9097,3.643,-0.704,9.891
9110,3.581,-0.239,9.919
9121,3.643,-0.268,9.694
9131,3.849,-0.594,9.316
9141,3.796,-1.896,8.756
9152,3.274,-2.561,8.478
9162,3.428,-2.121,8.861
9173,3.777,-2.035,9.278
9188,3.921,-1.642,9.675
9197,4.112,-0.01,9.852
9208,4.127,-0.905,9.651
9218,3.897,-1.221,9.254
9229,3.643,-1.723,8.593
9243,3.03,-1.881,8.201
9253,2.24,-1.427,8.177
9262,2.049,-1.494,8.387
9273,2.528,-1.139,9.081
9288,3.088,-0.967,9.426
9297,4.103,-0.981,9.776
9308,5.041,-1.211,9.828
9318,5.558,-1.862,9.699
9329,5.06,-2.475,9.316
9344,4.06,-2.71,8.799
9354,3.035,-2.528,8.383
9364,2.274,-2.154,8.335
9372,1.872,-1.723,8.497
9382,2.145,-1.106,8.847
9397,2.757,-0.45,9.192
9406,3.495,-0.105,9.335
9417,4.356,-0.086,9.546
9426,3.701,-0.895,9.493
9437,4.404,-1.953,9.369
9448,4.06,-2.006,9.096
9458,3.576,-2.116,8.823
9470,2.781,-2.188,8.598
9483,2.619,-2.159,8.627
9491,2.547,-1.767,8.727
9501,2.872,-1.072,8.909
9512,3.653,-0.603,9.072
9527,4.428,-0.728,9.273
