time,x,y,z
5080,-5.036,-1.948,-8.239
5087,-4.888,-1.757,-8.076
5099,-4.84,-1.69,-8.023
5110,-4.888,-1.939,-7.99
5126,-4.921,-2.14,-8.071
5132,-5.012,-2.059,-8.253
5145,-5.276,-2.13,-8.435
5155,-5.304,-2.25,-8.507
5171,-5.194,-1.968,-8.541
5177,-5.194,-1.738,-8.454
5190,-5.089,-1.92,-8.301
5205,-5.041,-2.011,-8.225
5216,-5.103,-2.063,-8.21
5226,-5.094,-2.054,-8.205
5237,-5.103,-1.977,-8.282
5246,-5.199,-1.924,-8.33
5257,-5.122,-1.838,-8.33
5273,-5.084,-1.771,-8.301
5283,-5.065,-1.805,-8.234
5294,-5.055,-1.972,-8.191
5304,-5.036,-2.02,-8.22
5320,-5.185,-2.188,-8.301
5330,-5.18,-2.221,-8.311
5341,-5.189,-2.068,-8.354
5352,-5.194,-1.972,-8.387
5359,-5.113,-2.011,-8.306
5371,-5.012,-1.929,-8.201
5385,-4.979,-1.81,-8.186
5396,-4.979,-1.786,-8.205
5402,-5.055,-1.776,-8.282
5414,-5.055,-1.987,-8.234
5429,-5.084,-2.106,-8.229
5440,-5.127,-2.078,-8.239
5447,-5.079,-1.934,-8.268
5458,-5.103,-1.81,-8.306
5469,-5.075,-1.877,-8.296
5485,-5.041,-2.059,-8.225
5495,-5.007,-2.102,-8.191
5505,-5.051,-1.968,-8.239
5515,-5.118,-1.996,-8.306
5526,-5.146,-2.106,-8.32
5537,-5.137,-1.924,-8.32
5553,-5.142,-1.838,-8.277
5563,-5.041,-1.977,-8.205
5573,-5.051,-2.14,-8.172
5581,-5.094,-2.102,-8.253
5591,-5.165,-1.963,-8.411
5600,-5.122,-1.886,-8.392
5616,-5.065,-1.924,-8.32
5626,-5.007,-2.049,-8.229
5636,-4.969,-1.992,-8.201
5647,-4.984,-1.747,-8.205
5658,-5.031,-1.929,-8.201
5667,-5.084,-2.159,-8.205
5681,-5.084,-2.145,-8.248
5691,-5.199,-2.202,-8.282
5706,-5.098,-2.188,-8.248
