time,x,y,z
9032,12.265,-17.579,-1.048
9047,3.342,-2.097,-0.622
9056,-15.621,-3.394,1.197
9067,-14.482,-21.591,-7.918
9076,10.379,-26.814,-6.046
9086,-30.442,38.83,-11.178
9102,50.999,21.878,20.873
9113,-77.846,-80.436,-9.412
9123,-8.191,-34.512,-25.052
9132,-2.69,3.423,-5.443
9143,-18.761,40.654,4.471
9153,-23.491,45.996,-1.34
9167,-27.848,49.946,-3.863
9178,-2.959,-3.059,1.374
9190,-4.06,-6.281,-7.171
9200,-4.821,-6.769,-10.992
9210,3.313,27.369,-5.113
9226,8.66,42.253,-2.48
9235,19.489,-3.236,-14.261
9245,17.751,-1.101,-2.106
9251,28.465,10.743,-4.782
9267,34.962,-5.52,-0.206
9278,56.724,-33.358,-18.642
9288,47.681,-54.072,-42.707
9298,23.008,-20.705,-68.348
9309,8.22,8.675,-82.691
9320,-13.289,-8.023,-125.714
9333,109.26,-49.419,56.452
9343,14.194,-22.72,25.459
9355,15.741,24.056,-26.876
9365,-12.677,-1.159,-8.631
9375,7.114,-76.06,-45.082
9390,7.238,89.532,-3.452
9400,1.944,11.628,-15.238
9411,6.616,53.732,-2.997
9421,22.438,-0.828,14.233
9432,11.389,-6.42,8.086
9442,3.15,-37.427,-10.609
9456,-4.744,2.796,-0.493
9467,5.295,6.889,12.327
9478,6.64,-0.158,5.793
9488,3.121,-59.985,-8.22
9497,-21.998,10.647,-17.292
9508,-1.733,-20.806,-15.841
9522,14.946,-24.497,-11.355
9533,-4.309,-22.558,-5.884
9542,-7.291,-23.151,-11.355
9553,-17.009,-6.42,-19.14
9566,-9.393,50.262,2.935
