time,x,y,z
8866,-1.003,6.068,-0.751
8872,-2.509,7.286,0.599
8883,-2.232,9.802,2.351
8897,-1.624,10.612,3.036
8908,-0.617,5.666,1.578
8917,-2.057,1.023,0.734
8924,-4.668,-0.77,1.414
8935,1.847,-4.162,-1.106
8950,15.588,-15.415,-5.989
8959,18.679,-29.12,15.98
8971,6.761,-16.821,5.003
8980,-3.49,-2.897,3.014
8991,-16.19,-2.533,4.087
9002,9.082,-1.724,-4.14
9016,6.621,-2.415,1.337
9026,2.494,-2.349,-2.023
9033,0.999,-3.911,-0.876
9043,0.368,-4.429,-0.398
9057,-0.632,-4.2,-1.054
9067,0.004,-3.466,-1.465
9075,0.11,-3.262,-2.007
9086,1.812,-2.228,-1.921
9099,4.233,-0.37,-0.801
9111,1.718,0.143,-0.431
9121,0.259,-0.793,-0.342
9136,-0.225,-1.598,-0.551
9147,-0.172,-1.998,-0.881
9157,-0.263,-1.861,-1.24
9164,-0.338,-1.69,-1.217
9175,0.621,-0.66,-0.721
9189,1.177,0.189,0.012
9199,0.252,0.492,0.321
9209,-0.026,0.345,0.619
9218,-0.408,-0.011,0.487
9229,-0.637,-0.56,0.191
9240,-0.321,-0.897,-0.221
9253,-0.313,-1.041,-0.64
9262,0.182,-0.801,-0.613
9273,0.621,0.04,-0.199
9284,0.222,0.4,0.155
9296,0.006,0.468,0.618
9310,-0.121,0.236,0.668
9319,-0.182,-0.093,0.358
9330,-0.161,-0.352,-0.104
9341,-0.098,-0.478,-0.33
9353,-0.143,-0.379,-0.53
9367,0.112,0.028,-0.356
9378,0.287,0.595,0.132
9388,-0.033,0.648,0.42
9399,-0.209,0.48,0.594
9407,-0.303,0.147,0.52
9417,-0.364,-0.231,0.264
9433,-0.281,-0.458,-0.128
9443,-0.252,-0.538,-0.27
9454,-0.139,-0.412,-0.371
9464,-0.029,-0.131,-0.274
9473,0.25,0.203,-0.097
9487,0.101,0.426,0.296
